data/YEWA_redo_Novoseq_01032023/11049_S213_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:4218:1000
data/YEWA_redo_Novoseq_01032023/11049_S213_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:4218:1000
data/YEWA_redo_Novoseq_01032023/11052_S214_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:11089:1000
data/YEWA_redo_Novoseq_01032023/11052_S214_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:11089:1000
data/YEWA_redo_Novoseq_01032023/11053_S215_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:6876:1000
data/YEWA_redo_Novoseq_01032023/11053_S215_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:6876:1000
data/YEWA_redo_Novoseq_01032023/11057_S216_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:3766:1000
data/YEWA_redo_Novoseq_01032023/11057_S216_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:3766:1000
data/YEWA_redo_Novoseq_01032023/11059_S217_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:4761:1000
data/YEWA_redo_Novoseq_01032023/11059_S217_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:4761:1000
data/YEWA_redo_Novoseq_01032023/11060_S218_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:6533:1000
data/YEWA_redo_Novoseq_01032023/11060_S218_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:6533:1000
data/YEWA_redo_Novoseq_01032023/11062_S219_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:3296:1000
data/YEWA_redo_Novoseq_01032023/11062_S219_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:3296:1000
data/YEWA_redo_Novoseq_01032023/11063_S220_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:2917:1000
data/YEWA_redo_Novoseq_01032023/11063_S220_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:2917:1000
data/YEWA_redo_Novoseq_01032023/11799_S231_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:2573:1000
data/YEWA_redo_Novoseq_01032023/11799_S231_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:2573:1000
data/YEWA_redo_Novoseq_01032023/11801_S229_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:9082:1000
data/YEWA_redo_Novoseq_01032023/11801_S229_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:9082:1000
data/YEWA_redo_Novoseq_01032023/11803_S230_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:9191:1000
data/YEWA_redo_Novoseq_01032023/11803_S230_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:9191:1000
data/YEWA_redo_Novoseq_01032023/13081_S232_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:8793:1000
data/YEWA_redo_Novoseq_01032023/13081_S232_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:8793:1000
data/YEWA_redo_Novoseq_01032023/13082_S233_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:2446:1000
data/YEWA_redo_Novoseq_01032023/13082_S233_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:2446:1000
data/YEWA_redo_Novoseq_01032023/13083_S234_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:6117:1000
data/YEWA_redo_Novoseq_01032023/13083_S234_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:6117:1000
data/YEWA_redo_Novoseq_01032023/13084_S235_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:6008:1000
data/YEWA_redo_Novoseq_01032023/13084_S235_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:6008:1000
data/YEWA_redo_Novoseq_01032023/13085_S236_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:7075:1000
data/YEWA_redo_Novoseq_01032023/13085_S236_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:7075:1000
data/YEWA_redo_Novoseq_01032023/13086_S237_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:6424:1000
data/YEWA_redo_Novoseq_01032023/13086_S237_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:6424:1000
data/YEWA_redo_Novoseq_01032023/13087_S239_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:1976:1000
data/YEWA_redo_Novoseq_01032023/13087_S239_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:1976:1000
data/YEWA_redo_Novoseq_01032023/13088_S238_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:1380:1000
data/YEWA_redo_Novoseq_01032023/13088_S238_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:1380:1000
data/YEWA_redo_Novoseq_01032023/13089_S240_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:12753:1000
data/YEWA_redo_Novoseq_01032023/13089_S240_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:12753:1000
data/YEWA_redo_Novoseq_01032023/13093_S241_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:3043:1000
data/YEWA_redo_Novoseq_01032023/13093_S241_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:3043:1000
data/YEWA_redo_Novoseq_01032023/13095_S242_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:26042:1000
data/YEWA_redo_Novoseq_01032023/13095_S242_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:26042:1000
data/YEWA_redo_Novoseq_01032023/20N02464_S255_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:27471:1000
data/YEWA_redo_Novoseq_01032023/20N02464_S255_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:27471:1000
data/YEWA_redo_Novoseq_01032023/20N02465_S256_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:2338:1000
data/YEWA_redo_Novoseq_01032023/20N02465_S256_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:2338:1000
data/YEWA_redo_Novoseq_01032023/20N02468_S262_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:2953:1000
data/YEWA_redo_Novoseq_01032023/20N02468_S262_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:2953:1000
data/YEWA_redo_Novoseq_01032023/20N02469_S257_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:13259:1000
data/YEWA_redo_Novoseq_01032023/20N02469_S257_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:13259:1000
data/YEWA_redo_Novoseq_01032023/20N02470_S258_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:1687:1000
data/YEWA_redo_Novoseq_01032023/20N02470_S258_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:1687:1000
data/YEWA_redo_Novoseq_01032023/20N02471_S259_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:3188:1000
data/YEWA_redo_Novoseq_01032023/20N02471_S259_L003_R2_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:3188:1000
data/YEWA_redo_Novoseq_01032023/20N02472_S260_L003_R1_001.fastq.gz	@A00257:958:HJWC3DSX5:3:1101:2013:1000
