id	chrom	len	cumul
scaff_group_020	NW_005082067v1	183761	963339087
scaff_group_020	NW_005082068v1	71572	963410659
scaff_group_020	NW_005082069v1	133235	963543894
scaff_group_020	NW_005082070v1	118397	963662291
scaff_group_020	NW_005082071v1	84354	963746645
scaff_group_020	NW_005082072v1	78921	963825566
scaff_group_020	NW_005082073v1	116108	963941674
scaff_group_020	NW_005082074v1	157480	964099154
scaff_group_020	NW_005082075v1	93148	964192302
scaff_group_020	NW_005082076v1	44202	964236504
scaff_group_020	NW_005082077v1	130650	964367154
scaff_group_020	NW_005082078v1	57824	964424978
scaff_group_020	NW_005082079v1	83179	964508157
scaff_group_020	NW_005082080v1	76124	964584281
scaff_group_020	NW_005082081v1	72126	964656407
scaff_group_020	NW_005082082v1	120504	964776911
scaff_group_020	NW_005082083v1	107595	964884506
scaff_group_020	NW_005082084v1	133548	965018054
scaff_group_020	NW_005082085v1	116421	965134475
scaff_group_020	NW_005082086v1	82491	965216966
scaff_group_020	NW_005082087v1	99109	965316075
scaff_group_020	NW_005082088v1	47772	965363847
scaff_group_020	NW_005082089v1	69923	965433770
scaff_group_020	NW_005082090v1	55335	965489105
scaff_group_020	NW_005082091v1	127266	965616371
scaff_group_020	NW_005082092v1	132839	965749210
scaff_group_020	NW_005082093v1	105379	965854589
scaff_group_020	NW_005082094v1	125377	965979966
scaff_group_020	NW_005082095v1	149846	966129812
scaff_group_020	NW_005082096v1	96873	966226685
scaff_group_020	NW_005082097v1	39944	966266629
scaff_group_020	NW_005082098v1	57121	966323750
scaff_group_020	NW_005082099v1	114003	966437753
scaff_group_020	NW_005082100v1	61766	966499519
scaff_group_020	NW_005082101v1	85049	966584568
scaff_group_020	NW_005082102v1	73590	966658158
scaff_group_020	NW_005082103v1	99467	966757625
scaff_group_020	NW_005082104v1	90683	966848308
scaff_group_020	NW_005082105v1	139586	966987894
scaff_group_020	NW_005082106v1	80067	967067961
scaff_group_020	NW_005082107v1	82165	967150126
scaff_group_020	NW_005082108v1	50286	967200412
scaff_group_020	NW_005082109v1	50934	967251346
